annee,Num_Acc,hrmn,heure,saison,lum,motif
2005,200500011834,2100,21,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500011838,2100,21,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500011898,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500011992,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012004,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012020,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012040,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012135,1630,16,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012252,230,2,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012281,1630,16,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012299,1715,17,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012374,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012432,1045,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012437,1045,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012512,1015,10,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500012544,1400,14,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500012552,1615,16,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012585,1045,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012642,1500,15,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500012734,2130,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012743,1700,17,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500012769,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012843,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012880,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012934,1545,15,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500012946,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500012964,945,9,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500012975,2130,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500013164,1545,15,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500013235,1400,14,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500013383,2315,23,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500013420,1500,15,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500013562,1015,10,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500013642,1045,10,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500013710,1415,14,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500013774,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500013962,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500014033,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500014428,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500014738,954,9,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500014796,1445,14,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500014798,1400,14,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500014943,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500015883,1730,17,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500016081,950,9,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500016084,643,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500016370,1115,11,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500016542,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500016569,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500016712,640,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500016803,640,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500016920,1345,13,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500016921,1335,13,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500017016,1735,17,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500017128,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500017285,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500017465,2200,22,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500017766,655,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500017810,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500017861,1757,17,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500017905,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018161,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018171,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018323,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018332,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018337,1845,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018364,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018380,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500018942,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500019378,140,1,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500019698,440,4,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500019793,1450,14,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500019795,1540,15,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500020369,320,3,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500020635,2345,23,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500020638,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500020703,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500020775,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500020941,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500020952,540,5,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500021125,655,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500021170,210,2,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500021227,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500021512,200,2,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500021709,1000,10,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500021836,2130,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500021847,2152,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500022035,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500022172,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500022343,623,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500022371,2115,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500022398,1045,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500022769,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500022897,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500023097,1445,14,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500023102,1600,16,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500023167,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500023285,900,9,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500023298,245,2,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500023325,1045,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500023743,1745,17,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500023780,2200,22,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500023910,930,9,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500023915,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500023996,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024148,2230,22,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024233,1445,14,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500024237,2215,22,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024306,1000,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500024498,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024552,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024565,930,9,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500024622,1615,16,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500024663,900,9,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500024688,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024694,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024719,2130,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024778,2145,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024807,600,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500024923,615,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025048,2145,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025057,2145,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025086,2115,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025133,2345,23,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025178,2130,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025302,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025369,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025380,200,2,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025510,615,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025594,615,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025612,1745,17,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500025644,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025684,1745,17,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500025691,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025893,2200,22,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025896,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025899,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025943,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025945,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025953,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500025961,1615,16,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500026030,530,5,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026076,2145,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026084,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026085,545,5,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026120,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026141,615,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026215,1045,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500026226,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026256,1030,10,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500026315,545,5,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026440,1600,16,printemps,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2005,200500026508,615,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026525,1030,10,printemps,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2005,200500026527,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026634,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026642,930,9,printemps,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2005,200500026652,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026683,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026781,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026798,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026807,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2005,200500026809,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
